id	filename	md5	size	state
cd6d05f0-6952-4fa4-8e5c-7352a7613c89	unc.edu.5a0e92d3-7eb2-4ab2-8ee7-f2f180c6a6e6.1113272.rsem.isoforms.normalized_results	145d18ae85f3a86462a40c8cf4e526ad	1378770	live
e98fa6a8-b822-4846-8650-a4f17bd691df	UNCID_442972.TCGA-B6-A0RL-01A-11R-A084-07.110325_UNC13-SN749_0048_BB02DUABXX.1.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	494b742ba97e0df23ac5edc61d60c957	9003423	live
57d8bdab-af77-45b7-a6dc-13b73e8ecc68	unc.edu.1edf44b5-61ba-47cd-81ed-b586ae81cb32.1157662.rsem.isoforms.results	6451737ded8c6344da137ff849e4cfda	2487050	live
6e056de8-1782-4a99-8ac6-5f048402bf8f	unc.edu.1a99c4ba-6948-4054-96cd-62164ff4a6f0.1769796.bt.exon_quantification.txt	d59aa439e2d51afc59f98b4b71853b14	12775933	live
583312a4-f619-4ad7-b064-c8e41dd0c67a	unc.edu.6b70d210-9cbd-44bc-a770-a075fd0d4672.1805910.junction_quantification.txt	753cce0375245f7f12a31a9b163a794e	9000529	live
460875d9-b699-478e-8b7a-ad7c2122f30a	UNCID_655996.TCGA-A8-A0AB-01A-11R-A034-07.110302_UNC11-SN627_0067_BB04EPABXX.4.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	ed3d3750a74abf741babea20f2ca925c	9037278	live
135f17bf-4c3e-410d-aa46-deb3318c4515	unc.edu.2281c64c-9394-44f6-a4e7-87c7cce08c13.2392121.rsem.genes.results	6fe844e21a253ab52d221f68b96d9447	1525440	live
5ea99d3b-e06d-4aa6-aa98-7bc20468174f	UNCID_442508.TCGA-A2-A0EW-01A-21R-A115-07.110620_UNC11-SN627_0109_AD0CNFABXX.4.trimmed.annotated.gene.quantification.txt	680cf8a830bb315bb9d9f90dd20936da	993888	live
3b658865-0f29-438e-a845-1061369ce6ea	unc.edu.a14dc21a-6a46-4be8-9247-76cbc70dfe8b.1119578.rsem.isoforms.normalized_results	964d5ffa92c043745d8b41341cdd9788	1382165	live
dcbc1f69-4e0e-4abc-b1bf-baac0a194438	unc.edu.856452d1-5480-4921-bf5b-4c6f625a99c0.1145952.junction_quantification.txt	d34d15c6bafe42b9f4b162076ae666a5	8982131	live
34c98033-fc36-4912-8d36-f9b0d3bad734	unc.edu.8a430d45-6511-4900-954e-fd01106d0f22.2319118.bt.exon_quantification.txt	fc2bf8f75de6a499eb3bb53511206f75	12768078	live
1ad02a93-5b48-44e4-914c-fd341f092a93	unc.edu.14404fa2-adc4-4ecd-b4ee-5f4a75b54ff2.1116697.rsem.isoforms.normalized_results	e8ba6225552b35481221a49f5f1eaaca	1381790	live
d17da4fc-23f4-4f16-954e-59ccce41e315	unc.edu.3264f809-4bbf-48e6-bbfd-77eaca9e602e.1769111.bt.exon_quantification.txt	4230aa03e652c3c63a14c1ba1455816c	12603757	live
f39cccda-48c0-48ea-97d7-29eff8c8d705	unc.edu.11785b0e-04c6-4cf5-80c6-2c4ffcb206f6.2611712.rsem.genes.results	e8c9e00dec4c95160343c44e576252e2	1517446	live
df403ddf-9e46-4224-97f9-4de4037990a2	UNCID_492754.TCGA-BH-A0DQ-11A-12R-A089-07.110912_UNC13-SN749_0111_AD0DEAABXX.7.trimmed.annotated.gene.quantification.txt	84b6ca19d791f44931896f3142e63d5b	1001432	live
bea5252b-0760-4a30-aec6-8c0cfbb95c59	unc.edu.1a19e068-d213-41ef-aebb-104017a883cc.2625311.rsem.isoforms.results	cdf3c4791899b0547a38921bd0054576	2496950	live
b2f68fce-3269-4c77-9ac9-01864172e7ee	unc.edu.8b592b3b-47b5-45fa-98eb-01bf75096605.1123603.rsem.genes.normalized_results	ba6d1602f37e520b2a84d256e73e8d87	435001	live
74a92beb-7b2f-44d3-a14a-2d62cbf73c2a	unc.edu.9d80ba46-b65f-4338-99bc-370f8eaefe4e.1119986.rsem.genes.results	037f91f0bc5ee313833d3b0118c35158	1503405	live
4307937d-70ca-4d3c-8a14-449d8434ef57	unc.edu.176b2422-3599-41c5-be62-ae6e28d60b90.1794355.rsem.genes.normalized_results	fc302b3060ad64b636f76761e489803c	436049	live
feed089b-fbf9-4b08-996c-bdd4668deeaa	unc.edu.97168a1f-abf8-414b-af10-b63f5daa7023.1174252.rsem.isoforms.normalized_results	08facaca5a4cbfb508d254bb162927ee	1386855	live
47554dd4-1af3-4fe2-a12d-37070ee7dc4d	unc.edu.07c52f68-8ece-4702-8573-9b21f32df787.1764506.bt.exon_quantification.txt	5239374e6e39ed6c76d5e14fa4e5ace5	12614745	live
1b1d7fc3-4e08-4c0e-b15e-0167053d61c9	UNCID_443135.TCGA-BH-A0E1-01A-11R-A056-07.110325_UNC11-SN627_0070_AB02DVABXX.7.trimmed.annotated.gene.quantification.txt	69223fafd69b9e73e136a529fa5bd23b	1000493	live
8281ecbc-c5aa-410b-a707-5463c12c6ef6	unc.edu.4328ae51-6063-4296-b266-a70bc5dda94f.1117795.rsem.genes.normalized_results	768690fed85b046491196ecd8d879fbf	434184	live
3fb1eca1-d3eb-4fac-a2f5-9b841b5ec0fd	unc.edu.d9d0e575-bca2-45e6-9df3-fb6fee59ccd9.1153388.junction_quantification.txt	456eba977914da322e9eda64870fc06c	8989440	live
71798716-48ac-4bf0-b268-21e094ac8275	unc.edu.59b2f0cb-4789-4642-9aa6-605a1ebb0e32.1794221.rsem.genes.results	e31e0633c462e4d807a7c14beedbbec1	1518063	live
db8d319c-7dae-4ef3-964b-b884fda8a682	UNCID_845198.TCGA-BH-A1FJ-01A-11R-A13Q-07.110921_UNC9-SN296_0242_AD0DDEABXX.6.trimmed.annotated.translated_to_genomic.exon.quantification.txt	5acbd6884915088bf133b0582be11003	14085441	live
af3f67e0-d1f0-4b8d-8b8c-a2c585bb806b	unc.edu.7b33b321-fe4b-4296-91bc-53bac35828e5.1764452.bt.exon_quantification.txt	1d24f08b6b8f330db79c4b4a708ad648	12774722	live
bf648c12-71b5-4718-9f88-5ed0070b1dea	UNCID_568803.TCGA-BH-A208-11A-51R-A157-07.110926_UNC12-SN629_0143_AD0DY7ABXX.8.trimmed.annotated.gene.quantification.txt	fbe231daa4be136dbebffc6e37a67efb	996342	live
5c376c5b-5cc8-47b5-8663-73bb76e5595a	unc.edu.8a2adff0-2527-43fa-ad17-a3081e22f846.1117189.rsem.isoforms.results	0c7b04cd245c72ae157b2a58eb1d5abf	2493147	live
1089ed35-4fd6-4762-9eb8-61ab2d41b06a	unc.edu.d151b46a-1e20-455a-bab3-9c698cee312d.1387146.rsem.isoforms.results	5271654844e4dc85fe93324442cb9078	2454349	live
198e01e7-b8ff-4021-9f2b-1d5f11559b05	UNCID_591247.TCGA-E9-A24A-01A-11R-A169-07.110919_UNC13-SN749_0113_AB00WUABXX.7.trimmed.annotated.gene.quantification.txt	795d9a220e522d551b1e958b4f4eca38	981107	live
770a3b4d-21b7-4774-a085-1bf8ac0ddf63	unc.edu.39413018-090f-46ca-b6df-244124f098c3.1102960.rsem.genes.normalized_results	d5f6a91e5a6eb8ea7c291195b39748b9	436004	live
4cd3ad8c-eb21-461f-a255-8e10a495439a	UNCID_491228.TCGA-A2-A0YK-01A-22R-A109-07.110912_UNC13-SN749_0112_BD0DDTABXX.1.trimmed.annotated.translated_to_genomic.exon.quantification.txt	632b21e2eb6c2cb096e20d3978f9256a	14099071	live
5ffaffc5-22fa-49fd-ab8d-8627d37e4e89	unc.edu.02222fea-f3da-4328-8188-8ef24d1f55e4.1766463.bt.exon_quantification.txt	d8646e8391808f7c1d5c69117f68b478	12828748	live
95a5d709-7454-4f76-84b0-a505c32baeb5	unc.edu.74cba80b-7677-41d6-ab22-10f1a962ba2f.1171636.rsem.genes.results	dd955ccb60881d8e88ed3326acbc06ff	1522667	live
ef4eec0a-7c4a-453c-90fa-203b5dece681	UNCID_573994.TCGA-D8-A1XK-01A-21R-A14M-07.110921_UNC16-SN851_0090_BB060BABXX.8.trimmed.annotated.gene.quantification.txt	17455727c5cfc20f62d4678cc43e90f9	985554	live
9add3793-8ccb-430c-a078-e5fd2b365f9c	unc.edu.afad9647-befe-4493-8386-475d0097c716.1128367.rsem.isoforms.normalized_results	a13ee461d2cad69ffc1d6a785da1e13c	1386213	live
5ab1cca0-0366-46d1-9d8b-44c3c6483867	unc.edu.a8358182-9a5c-4272-b0e3-1cfc5b4cb2aa.2609782.junction_quantification.txt	4d16be83380b75dc37d28ef260137154	8881868	live
6bc70eea-44cb-4edc-bade-547650ed9c29	UNCID_660422.TCGA-A8-A079-01A-21R-A00Z-07.110308_UNC9-SN296_0158_BB042UABXX.4.trimmed.annotated.translated_to_genomic.exon.quantification.txt	81db74b19c01349802c476b871a0e0fa	14042910	live
7bb4a348-f0ee-46f3-9ee5-94a8d60abebc	unc.edu.afad9647-befe-4493-8386-475d0097c716.1124471.junction_quantification.txt	88699966f48175577c9f0a1e594f86d1	8996815	live
f0376900-a389-40d0-81c7-cf42da635013	unc.edu.dce9e705-2d4f-4786-ad68-fb47615c7f3f.1166471.rsem.genes.normalized_results	86cddb30a4b4db2c3dbe0a22f00daa4c	434696	live
235caa11-6922-47e1-b526-aea0d361ef41	unc.edu.7a5bc56e-e787-4798-8c4d-ee792f9e3149.1145073.rsem.isoforms.results	86c270fa4a740b8ef028b6d8d3d42632	2479882	live
5c96e0d6-719b-4d4b-804c-bb3b8b364324	UNCID_576045.TCGA-AR-A24Q-01A-12R-A169-07.110921_UNC16-SN851_0089_AB0101ABXX.3.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	a6cf7f822c6bcb2a09352b7ce9e738c1	8996380	live
afca2537-e824-4bf9-aec8-f955c555fb03	UNCID_381234.TCGA-BH-A18V-11A-52R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.8.trimmed.annotated.gene.quantification.txt	55eaa5ffa61b503f5cc41051231de0a2	982618	live
1deec773-b8d0-4120-a28a-519279a38888	unc.edu.4eaae575-d631-4e2e-8e70-4b4e0a429d74.1149086.rsem.genes.results	a7b6c2f275ef2739613146b26e453c45	1515020	live
306fec6e-3afe-43bb-89e5-9ed82f1e21af	unc.edu.5cb12edf-25a1-40f6-831a-5fb1f56676e1.2315508.junction_quantification.txt	ebf26a15ceb8b087af700ebeab22b5e0	8981462	live
5d22b81b-7363-458f-a421-c13c78e30695	unc.edu.cf1027dc-9ba9-4e3c-80d9-4bb13021cc31.1135276.rsem.isoforms.results	fe79890a898de1622789d89c122d51ae	2578348	live
65493771-a07e-4024-b242-dbf1576e529c	unc.edu.69a8b5fd-7ca6-49d7-b16a-2beba16e40b1.1753598.bt.exon_quantification.txt	60f8fcdc05f6e06f82ed739b8bf17c66	12952001	live
ac659f4e-fbd3-43ea-bbb2-6e1c7d2a297c	UNCID_446388.TCGA-A8-A09C-01A-11R-A00Z-07.110225_UNC12-SN629_0063_AB041JABXX.6.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	4b75038d4023f3fca6df8330557d7ad8	9007950	live
f1e7fed0-0b5b-47b3-a8fc-3411de123e9f	UNCID_655556.TCGA-A8-A09B-01A-11R-A00Z-07.110304_UNC12-SN629_0065_AB05PGABXX.1.trimmed.annotated.translated_to_genomic.exon.quantification.txt	600e5857bd30e5cb672dc1245de10db5	14187599	live
63b6a817-5179-4983-8226-01c8951b307e	unc.edu.123725b8-4f66-4b97-9726-e0c70300d38e.1119933.rsem.genes.normalized_results	21ecdb977a404bb8b57f3d28af773834	435845	live
f9200920-0b78-492b-a764-bc30dec7c69e	unc.edu.b7f491a9-eddf-43b1-9baf-862db2d50383.1133153.rsem.genes.normalized_results	ccf08d711fd8e5bea47ff1fd3def7dc4	434679	live
5cbac1a0-a764-4705-977f-f94ad669dfb8	UNCID_435710.TCGA-BH-A0BT-01A-11R-A12P-07.110801_UNC10-SN254_0250_AC01YCABXX.4.trimmed.annotated.translated_to_genomic.exon.quantification.txt	fa376aed728aee82234eb5514654efaf	13634243	live
28944251-02bb-42f2-97e7-18df767eca93	UNCID_439474.TCGA-BH-A0DT-01A-21R-A12D-07.110715_UNC14-SN744_0142_AB099EABXX.3.trimmed.annotated.gene.quantification.txt	78d12658d8c6c8a3d58bdc9ba70ec2c5	982957	live
98f6130b-2025-4c95-b650-97f67b87e453	unc.edu.e7a1527b-dbaf-48ae-a322-e54efd36985d.1148977.rsem.genes.normalized_results	657497ea670b1025bee745ce9c6eef2c	435130	live
e6b8b636-13a0-4a19-922b-8c6d24859b15	unc.edu.047160f7-3727-4915-b02d-61557350d88b.1282471.rsem.genes.normalized_results	10e4d9a27f15a6e9a0be5ccfb76d676b	435097	live
0aae65e4-e92a-4662-9189-fd74f3e04852	unc.edu.c14f7362-25c3-4e1a-acd7-871bb22ea8a3.1314253.rsem.genes.results	c06b149041f55ba76804640ad548c5f5	1484735	live
1785d246-ba58-407b-b040-c62b14cd7583	UNCID_438433.TCGA-E2-A108-01A-13R-A10J-07.110517_UNC13-SN749_0065_BC02LHABXX.4.trimmed.annotated.gene.quantification.txt	8024921fc940735ae3c83ba508f2875f	994582	live
c4cfe2ae-58de-4b8f-9ffc-0792c51d6802	unc.edu.53c8bbbd-16cd-4790-a99b-f45b0f958157.1119450.rsem.genes.results	50f9d12849b8a9636dd1432aa74f7932	1515949	live
0c0e3057-fe9a-4741-b733-7e18ae8a6d63	unc.edu.09f570eb-a751-41db-9511-300be228f24e.1121921.junction_quantification.txt	c80755d1390725f27ea4347e6f3841f9	9010524	live
5f19f123-3764-4b08-a68b-3ac62ce8002d	unc.edu.05a8e240-5384-4a03-abeb-7ef3697c946d.2046273.rsem.isoforms.normalized_results	96edc51e9f18b83dc31a133a00237427	1383098	live
c75c1239-b78a-43ab-865f-912a65842b5c	unc.edu.7157ccb4-b4f6-41ba-9f9c-da862b749a57.1763293.bt.exon_quantification.txt	71407139e1e68560154286ca253007d3	12900671	live
70e52499-1ab1-42f1-b801-32c03b38b51d	UNCID_1112850.TCGA-AR-A2LR-01A-12R-A18M-07.111101_UNC13-SN749_0132_AD0ETKABXX.8_2.trimmed.annotated.translated_to_genomic.exon.quantification.txt	922f3bdcb5faede77ac8bf9f55dccc80	14267366	live
47604bef-6dd5-4a3f-b178-d51bb2eff409	UNCID_533727.TCGA-A8-A08B-01A-11R-A00Z-07.110209_SN627_0058_B81DH0ABXX.5.trimmed.annotated.gene.quantification.txt	3f0f88876a5728a8f001b896602556df	985217	live
6e23ff53-7933-4fa9-bab6-270d0eda984f	UNCID_420611.TCGA-E2-A14Z-01A-11R-A115-07.110608_SN254_0231_BD0CT2ABXX.4.trimmed.annotated.gene.quantification.txt	a821ad91201a24e068ccbeb7c309c654	980047	live
6ebf3048-d1a6-4e32-a6f8-ed4d358fb2c5	unc.edu.e15ff180-38d3-4614-88ee-3645afaab54b.1129203.junction_quantification.txt	bd45eb7e5d259f7900c56c09a4202be3	8999090	live
1f4b0a52-e148-410f-9d70-46d1eec4fdda	unc.edu.70546486-80a3-452c-8722-1bd7b14d5ac4.1762725.bt.exon_quantification.txt	f4fd9e17cef38e5c7cbafe908f3a13f7	12836486	live
0da9cf2e-c71e-44fc-a4ca-c0408374f7c2	unc.edu.34f3d207-0bfe-4699-b01b-d145942ba488.2625344.rsem.genes.normalized_results	e3f6ed1fc35ed9fc2bbc757928a813d4	436314	live
db0b9d95-8713-41be-8f1b-28d156d71766	unc.edu.afaeb45f-d795-4fe0-b4ee-5b90816e6427.1142450.rsem.isoforms.normalized_results	4fcef6fd3410f37196a640abfd1629b5	1383419	live
b5947ff0-9175-480a-8b38-ef4878eb6494	unc.edu.ded1efed-b3b9-4d1a-b4c9-b595543fc461.1385759.rsem.isoforms.normalized_results	76804c11dba17ac7f417260caedd1b09	1387227	live
2845d9fb-8f56-46b2-b69e-be21d3f73afe	unc.edu.6e5015d8-55e8-448a-9663-7b8625f170ae.1130532.rsem.genes.normalized_results	43082db586a1426e2ce6119604d5d87e	436460	live
3734b039-50cb-46e4-9f72-1d116f71872d	unc.edu.9c5eb452-caec-4a9a-9ced-215be92c91d2.1153686.rsem.genes.normalized_results	5c5d5a04bbf11bac4e2e106721d13b82	435792	live
35334b63-d868-4229-bb39-90c35f58bb2c	unc.edu.5285c747-0cb2-4f6a-83d8-40e45f8e4f6e.1158344.rsem.genes.results	f5a5e632ac60d451bcd2a1455dee04c0	1515749	live
db84297e-e887-4253-8072-e46dea010c12	unc.edu.82f3157c-09cc-40d7-872e-59f82f5f31f4.1080222.rsem.isoforms.normalized_results	e71f770b2ca79f79bbaa613ebb804765	1384395	live
2e7579b2-52a0-4c7a-af5c-d7c3d1f55de2	unc.edu.7b53ba9f-506e-4af7-9752-ae50e4445880.1151630.rsem.isoforms.results	7b7be1fa68874cb73fc7f9d7adc0b49b	2359038	live
f533480a-09f5-4f58-af23-3950d2c6c6c9	unc.edu.754fd66b-f39a-4308-a57c-05de251f9014.1138488.junction_quantification.txt	1dc026b737997df1fa5c15eb029454ad	9004499	live
329fd909-0975-49e8-8626-15f04b08d96f	UNCID_596303.TCGA-D8-A1Y2-01A-11R-A157-07.110916_UNC16-SN851_0087_AD0DE7ABXX.4.trimmed.annotated.translated_to_genomic.exon.quantification.txt	0f4058ae1ff82c1ce242c771a6cd028a	13869356	live
e51b08ff-a122-4498-ac20-15a1ae7e5cd1	unc.edu.4c15b588-6017-4f0c-9b66-4f18122acc83.1151294.rsem.genes.results	579eb60a7afabbb2e808788467b202ec	1516658	live
83dbe1c2-7cdb-4950-b113-990a8b1852c1	unc.edu.718c3d2a-517e-4e32-a96b-ef17848d56d8.1858614.rsem.isoforms.results	0c3dee7b4e15de5f408190a3df730974	2464187	live
74bb7c44-eee2-40bf-b7d8-766aac9a9ae2	unc.edu.85e9922a-0ede-4fea-8338-ead05addef79.1131093.rsem.genes.normalized_results	b41659da02863749d5e9a5a880b2ea5d	436553	live
5292d7ae-d982-407e-ba91-548f72a1bbc1	UNCID_656993.TCGA-A8-A07R-01A-21R-A034-07.110302_UNC11-SN627_0066_AB047KABXX.3.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	0d63f90c975bf2cf4432f0c294ba26c6	9018466	live
6c4d680c-78bd-44f1-aac0-711745fd11c1	unc.edu.a248476b-7c40-42c6-905b-b9c3ba6b2aed.1129578.rsem.isoforms.results	2d930260ef7e4ad4e2233d680caa7ec1	2534258	live
64db43e2-bf11-44f5-8a06-2b290ff27001	UNCID_826822.TCGA-B6-A0X1-01A-11R-A109-07.110913_UNC14-SN744_0165_BD0DCHABXX.6.trimmed.annotated.gene.quantification.txt	b8b0a3e327cf7f5205ba3a67ca91f8bf	989677	live
235fc234-e91b-4995-80f1-b28fbf981e79	unc.edu.6593576c-a4a8-4284-8591-321f980f2e58.1389625.rsem.isoforms.normalized_results	99875fa63f647ddd1848e2905d2c34aa	1384320	live
81d60311-692b-45e7-8577-60bbe802bccd	unc.edu.56bc2076-bafe-47aa-8255-9f03d438cb00.1116118.junction_quantification.txt	688dde29aa00dbf0f92b6de7a2f6d916	8997947	live
47d33d52-65f7-4f0a-85b1-83985d4b20ec	unc.edu.0b937a20-66d4-4d05-bf50-4828cead9c92.1766475.bt.exon_quantification.txt	c5c9f2e1a37244b95970d82e083f501c	12835473	live
e98a1f21-9ac0-4adb-b1fb-1ee61e977a39	unc.edu.dbf09347-4e3e-490e-977f-97d826143634.2216096.rsem.genes.results	1625f4a4e99dccb58f6d7d28749ed27b	1513095	live
77781b6e-babe-494f-a7ce-5080b641b170	UNCID_574553.TCGA-AR-A24S-01A-11R-A169-07.110921_UNC16-SN851_0089_AB0101ABXX.5.trimmed.annotated.gene.quantification.txt	091f7ad0466300b7706ee90d19dc7a7d	993223	live
e642f613-88db-4fbe-812c-a59cc4974466	UNCID_491246.TCGA-AN-A0XU-01A-11R-A109-07.110912_UNC13-SN749_0112_BD0DDTABXX.4.trimmed.annotated.translated_to_genomic.exon.quantification.txt	66b3b02a37633b4b8b7353ebe5c371d9	14015464	live
87dbe61c-32e3-42af-9d93-3dd0478d6fd2	unc.edu.35a76121-7e58-4e28-a39c-6301a4cc0e2e.1767664.bt.exon_quantification.txt	d8c22d41881ba51c7f9fdb9aa76742c4	12752456	live
3d196a0b-a4a7-4c6e-9b65-42847694eedc	unc.edu.776c18b3-4e53-41d6-8838-70a6029c07dd.1928789.bt.exon_quantification.txt	3665ee404b70a279fe6fde884c9da79c	12663023	live
38db7c52-d0b3-45d5-a204-2594677f50ac	UNCID_843574.TCGA-EW-A1PH-01A-11R-A14M-07.110926_UNC9-SN296_0244_AD0DW1ABXX.4.trimmed.annotated.gene.quantification.txt	33387b2ca93d4e4602543cb6440af042	1004817	live
077d137f-9baa-4df6-a0f0-c3717d37095b	unc.edu.1fbf8004-0091-4eb0-9042-d2f1a5174abe.1385683.rsem.genes.results	2ad4eb0c47483f9a66d306b9c29d07e2	1524166	live
3481e610-fca8-4fa4-a0a2-d5a72e46fae8	UNCID_591214.TCGA-E9-A24A-01A-11R-A169-07.110919_UNC13-SN749_0113_AB00WUABXX.7.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	776676622ef2efd82eeb57c3dcf5020c	8988891	live
a9436a3f-8a35-40f2-9096-34c5ab161a5d	unc.edu.1873a785-0f15-40ef-a7c9-1799ab482338.1157008.junction_quantification.txt	d2a0772705b3dd10a0a84f937b4a16a0	9019582	live
03c14ff9-007e-408a-9222-c113b9103e59	unc.edu.72967b75-a711-425a-819d-dd673c5edc44.1151269.rsem.isoforms.results	011cfc76c84d7d01b96392162fda994b	2479480	live
c1529a6f-141a-4786-aa44-f03aa0b3917b	unc.edu.a982e795-5256-439a-ae7b-9c250eefea53.2247059.bt.exon_quantification.txt	3b325f9294702a6ca5e89ef9d4a590e4	12804707	live
12a721a8-2407-40e7-90f7-205a027ec44b	UNCID_567986.TCGA-D8-A27E-01A-11R-A16F-07.110926_UNC14-SN744_0172_AB036MABXX.7.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	c9c026f00ca948d7b484c13c774746ad	8990451	live
0e37928e-321d-49e0-b271-11c77185c373	unc.edu.51d9b960-276a-4c7b-b135-f2f8c05f3bd6.1950371.rsem.genes.normalized_results	7a5ada04ac170466d772d3986bed8971	436948	live
401883cb-3946-4380-9a9b-4066e342c33f	unc.edu.781945fb-6d9e-4b45-8082-57675f21dc4a.1967634.junction_quantification.txt	93cb17c6679f0af326f612eabb040cfb	8963461	live
3e646f05-0258-4b15-8ad9-9787196e1990	UNCID_483387.TCGA-D8-A1JG-01B-11R-A13Q-07.110809_UNC10-SN254_0260_BD0DKNABXX.6.trimmed.annotated.gene.quantification.txt	50b2af27d3d5491f2ff5436fd40f7ccf	990764	live
