id	filename	md5	size	state
9de67850-6263-41e8-be94-117829809c70	TCGA-BRCA.323df895-a6a9-4fd1-9aab-6ae770381071.ascat2.allelic_specific.seg.txt	bf4a4742b7029cc89074325c1f385d18	5919	released
e38949f7-e349-4ea2-a327-82ce4d18a0fc	TCGA-BRCA.8451e6fa-790e-4ea7-9068-520299fad8a1.ascat2.allelic_specific.seg.txt	de54d264b50ba089e92ea00e79c97c76	11605	released
c7363cbe-4c4c-4fd7-963c-3d892dba744d	TCGA-BRCA.812b77aa-63c6-47ef-9ad4-5938ae3661d4.ascat2.allelic_specific.seg.txt	82bb9c897d120c40049c6163fea7bc1b	9140	released
e63ff625-4f9f-4746-9c6e-ee2dbb143b4c	TCGA-BRCA.e134fc8d-f999-402a-9414-864b0a1e660d.ascat2.allelic_specific.seg.txt	f3a8a63f0590ace4bccfab696a2611c3	5579	released
d662dc08-1ac2-4b2e-bc0a-3268d0f6179e	TCGA-BRCA.23d1f5b1-6b5f-45f3-b30a-b6b04692ba68.gene_level_copy_number.tsv	109b0086b21093ae0e18c3bf3b8edeea	3482127	released
f88dec5c-d26a-4bec-a13a-eca0723b22dd	TCGA-BRCA.dbfe507d-f859-4ca8-9da1-18bfe3e89a68.gene_level_copy_number.tsv	13fe14daca7a281a0d709472b0aaccdb	3482468	released
32649bd7-07ed-41b9-9909-5e227d743d8e	TCGA-BRCA.cf4b7782-45d9-4dfc-b36d-af59befa7c03.ascat2.allelic_specific.seg.txt	21a87fc657db1db9b84d78dea8f2052b	6461	released
f010d399-e669-4cc1-973c-00fffaf4e723	TCGA-BRCA.bb56f0b4-2c20-4ca7-bc85-8f7cc13d5458.gene_level_copy_number.tsv	4bf3974c61a9da1058616aacf5cc8d8d	3482263	released
6ffbab28-f548-47ae-bcd3-8426479e194e	TCGA-BRCA.260e860c-9034-4c71-bc77-db7f25ae2baf.ascat2.allelic_specific.seg.txt	9cef1c5a798746c10000aaa8eff4be81	19897	released
c905ddef-db38-4d5e-ab6a-59dfbd8bf1e1	TCGA-BRCA.1d92f9a9-b47a-4a3d-821c-99b7538ac5a9.gene_level_copy_number.tsv	97cd1d6014374171e147a1e722f1d90c	3482224	released
209f198a-74a7-4146-8ab8-4fc3bca4021f	TCGA-BRCA.8069f916-9d52-4a2c-b30d-3f10e520e1e1.ascat2.allelic_specific.seg.txt	d76f3fefcab5f441deb3ae29887fe56f	19430	released
9fb30a3b-4329-4aa1-a378-1c7605bef3ad	TCGA-BRCA.ebef629e-e465-4ef3-84db-81ff8522b7f9.ascat2.allelic_specific.seg.txt	120784d1759082b45f3e1034e10ae281	34187	released
dde4b909-215c-4aac-b769-b0d88abf8aa9	TCGA-BRCA.04dac9e1-f867-481c-aa21-5c17336af1fd.ascat2.allelic_specific.seg.txt	ea2725c9703dcf9e46f3a713828cbc73	16031	released
66a7e2b0-6aae-4f61-963a-6272ced815e1	TCGA-BRCA.77c63c3d-458d-4e59-bb39-3394cda8ba21.ascat2.allelic_specific.seg.txt	144aa5b466f715b3173ac15b4bcb9bb1	11514	released
e1c0ca83-8b2c-4686-aa6e-394accf1294a	TCGA-BRCA.e3703f32-e1f2-4f3a-9861-6e25fdbd8144.ascat2.allelic_specific.seg.txt	a4af8ca6480919cfc8558c6a6195e5a5	12694	released
50f23d8f-05da-42a3-b678-4955b7338c6e	TCGA-BRCA.a213bd41-34bd-4bf5-b8af-096156c79b8d.gene_level_copy_number.tsv	4a85a7bb44718295e632a2a2b4f871d1	3484117	released
6123482a-7c98-43a0-bd29-9cf44fb65db4	TCGA-BRCA.12dff233-d164-4560-8045-1712fd973416.ascat2.allelic_specific.seg.txt	5b2cd1e3cdbf9ceda0b93fa9c0d1bb78	7750	released
0a367053-c217-4f1e-a338-a0700bf4a260	TCGA-BRCA.2fb480d8-ea3c-40a7-aff7-c98eb38f0059.ascat2.allelic_specific.seg.txt	71fc5a4e29ff45da4bd65df30fb215fa	25293	released
ce7edfea-65e4-4ac2-991d-e11f8cda31bb	TCGA-BRCA.e06babf2-ca3c-4bde-9c36-9799e305c520.gene_level_copy_number.tsv	1055ef84a81c3e29bb8c2d121dec9c3e	3482230	released
cd1b0f90-dd5e-4322-98b4-a1c40b9698cf	TCGA-BRCA.6570866d-4604-4a9d-a672-516cb1168f6c.ascat2.allelic_specific.seg.txt	4a76f9af9caabf6031a0113f294a5c20	22585	released
d632a552-0360-4070-bcb6-b37e82f51752	TCGA-BRCA.dd464f65-b905-44a2-8e45-018d58c112c7.gene_level_copy_number.tsv	dd3982b720c42f39ed72b8ffd4f15200	3482245	released
2a865ddb-5298-42ad-aa41-ff33d27c1dab	TCGA-BRCA.b010bf66-762b-4080-9427-130a56fe2760.gene_level_copy_number.tsv	3ac5300c838ea0ab7b6d32efd7d81a86	3482415	released
24690971-50b2-4000-9825-eeeb91186208	TCGA-BRCA.80450b0c-0c95-4b4a-9575-4d5a07de3821.gene_level_copy_number.tsv	1e17192d675187fe70f82c67c1ed57c1	3482850	released
a624b5a4-7a60-4097-8c4e-d3069edb9630	TCGA-BRCA.de299c77-a9d8-4acf-97ae-337427f27132.ascat2.allelic_specific.seg.txt	cfd36c280cf2d0d4f927e34e1025b12d	16490	released
7bb35a63-f392-4533-a28e-db9547fde51f	TCGA-BRCA.90cc0bf8-5e04-4c34-bc2d-7d9d3b98569c.gene_level_copy_number.tsv	6ac49560864dd42e69f7d4ee3505b082	3482840	released
854ae52e-3937-481d-ba48-47d74c9226a8	TCGA-BRCA.67942518-8522-4ba3-8458-cddcc98421c3.ascat2.allelic_specific.seg.txt	1bcd91e0e2acec16f232978a5e763ce1	8057	released
4bc8deed-f2a2-49e4-ac5c-5f7c086f3835	TCGA-BRCA.ba887b57-a7ae-4bb7-b7fb-8e37f5e0cc20.ascat2.allelic_specific.seg.txt	bf51b18a37c46b26768dff5407f05a29	6452	released
b819f081-02c0-4456-a915-41063bf2f03c	TCGA-BRCA.ac9fab7a-b830-4ebe-bd2c-939c812d7826.gene_level_copy_number.tsv	34e86647c8df903df74770d22e78041d	3483158	released
57eeef8e-ad90-4bb9-b3ac-915d8aa8e21a	TCGA-BRCA.52dbb525-a0ad-4dce-bb51-650f97510c6e.ascat2.allelic_specific.seg.txt	ef724458479504ab59f4c7b22381bb9b	7321	released
d99dd2d0-04b9-4e3d-a018-5c93a9e16c07	TCGA-BRCA.6c71c171-be2a-4eac-bae9-841c1192ab61.ascat2.allelic_specific.seg.txt	887e3957895f52fec85b802971e1d9f1	22384	released
ae279dea-3bff-4c3b-b59b-eb73472deaa0	TCGA-BRCA.7a83fa45-d75d-40c9-a35a-2f6b5e1e70ee.ascat2.allelic_specific.seg.txt	6737c810b572aa695f18f0d555120228	11730	released
66cd870b-ed03-4e6d-bb3d-196de6f5f052	TCGA-BRCA.bd5865c1-e787-42c6-94d7-456b97b866e8.ascat2.allelic_specific.seg.txt	9c1fc1046fdd27c19feea59a963539ae	6578	released
516bc068-87b4-4857-83c7-eccc982cef2a	TCGA-BRCA.586f3601-cf46-45d6-9efd-a80482519e58.gene_level_copy_number.tsv	5eec38062d6ae8b83ba4ae20b16dbd4f	3483137	released
8cdad7e1-4266-45d8-abe4-4ca06cecaf21	TCGA-BRCA.76bd56f0-661c-4165-8818-b564fe6d8b56.gene_level_copy_number.tsv	be7fd5dacf288c919c7b54b4e8bf8891	3482245	released
1ec3638e-0fa0-41ae-9703-2a4dcfebf190	TCGA-BRCA.12f03a32-be3d-40c0-b380-b104d972a3f1.gene_level_copy_number.tsv	00f52aad7e0a624f5e5380ed722de352	3483141	released
e7aadf4e-e1ab-47d0-ad77-2b78d1566ed9	TCGA-BRCA.b5e9e344-a813-442e-8bd4-504111e98c0b.gene_level_copy_number.tsv	c1c1d82e54c1445c34db7cb0c65c175d	3482104	released
6ec0468f-a189-4a3c-81f6-7719f6fb776a	TCGA-BRCA.514e30c9-fe93-4d52-a31f-9e771c71d300.ascat2.allelic_specific.seg.txt	a8fd1917248820fecd195b0631aabbe1	25861	released
41a5989c-bcab-4ec1-acce-b4180fd9985d	TCGA-BRCA.7b6fada0-555f-4234-9436-a498d03e7413.ascat2.allelic_specific.seg.txt	75612213f62a8ff282bda507ccb90ff8	18598	released
b2d6844e-2a0e-49aa-813a-2c780af68384	TCGA-BRCA.77d07305-dbcf-4795-9f23-e69fc65b04b1.gene_level_copy_number.tsv	4d2d60ede73067bae4918ae2a3d0cb71	3485216	released
a0eb700d-3261-4b05-ba2e-4307c2f9ff3e	TCGA-BRCA.8451e6fa-790e-4ea7-9068-520299fad8a1.gene_level_copy_number.tsv	dc7b92f125d65f6c570fa9b07f60e96c	3488050	released
5f699fff-dc10-4e9f-99c8-420af221b4f0	TCGA-BRCA.8429bc9e-7bf1-44b1-8e7f-a3ee2d8c2b43.ascat2.allelic_specific.seg.txt	0ba0610d97e51f758fff318ad3cbea92	8412	released
301ac4e0-50c0-4e32-a62b-0364d53b58bb	TCGA-BRCA.105f3c7d-547d-45d9-b722-5c9fa04ee8d0.gene_level_copy_number.tsv	593871400fc0112618a7ab53090020a6	3486025	released
e487e1d8-fa55-44d9-9b06-7cc6287c06ea	TCGA-BRCA.46a7082e-19e7-4f1a-806b-31c2db120c34.gene_level_copy_number.tsv	6121f0207a7bf3138ae97f184ce49e68	3482113	released
3e5460eb-9979-4333-94db-440010decd0f	TCGA-BRCA.fd2ba09e-a9f8-4cda-810c-ac29afd0e6b2.gene_level_copy_number.tsv	d8567995367faac5c913edbcdbda2077	3487752	released
2e612b63-3833-4396-93bf-85acc5271806	TCGA-BRCA.833793a9-9708-4363-ac40-ce7960a5e13d.ascat2.allelic_specific.seg.txt	ba7a1d43ba211fe79f0c1a1b22c6da1c	10770	released
7d004f0c-90d5-4e8b-957d-b614a9a4b2ed	TCGA-BRCA.b322940e-f03c-46f9-9dd4-f027089d5b40.gene_level_copy_number.tsv	ca128477b953d3f5661174a4a5d6618c	3482418	released
d570884d-849d-4350-ae26-5b85f0593f7a	TCGA-BRCA.c73ed584-52f7-4eda-ba8d-cbe2ac0867b7.gene_level_copy_number.tsv	f83c418e99342cf4af39ae2bc96c4639	3482245	released
4b14af80-4dcb-44c3-a6d3-40be6aaa8cae	TCGA-BRCA.2b8ab526-01bc-4c93-b019-273a04d94c8c.ascat2.allelic_specific.seg.txt	c9bfb62d6bc821151702d96728c9570f	13240	released
46668f03-e2c8-4309-946c-8d9fc24d278e	TCGA-BRCA.1a387c5a-10d0-4a4b-9e5d-23184f15d70c.ascat2.allelic_specific.seg.txt	c5b896e5b8922d7391f79b559620d6f1	15526	released
f58d9b31-f939-4879-bb47-83e7cdf6cfb5	TCGA-BRCA.fd183f1b-305a-48f9-a42b-a0d2711bcadb.ascat2.allelic_specific.seg.txt	941b5db1464678c0df2269ce3d6bf59e	14411	released
237f5ea5-01dc-487a-8f3c-c060b907ee6d	TCGA-BRCA.de9cbffc-addc-4ac0-bf95-0e1fd3ae7a00.ascat2.allelic_specific.seg.txt	53d2bf591bf4b9258fea83a6bd2524d0	18380	released
58c48c11-7d5a-41ca-baa8-7ddf3abb0132	TCGA-BRCA.671267f1-3fef-4709-8df2-97b8cb9cf052.gene_level_copy_number.tsv	78880606812c6093ccd2e4e81276ed40	3482641	released
2ec5d500-dfde-4015-8717-5b196e99bbd6	TCGA-BRCA.3285e0c3-243c-41ac-b930-880af2f6ab87.ascat2.allelic_specific.seg.txt	9ae5d3b27838c536651d83a5ecc4282a	19027	released
22719d26-a847-40ae-8adf-7771649e5a43	TCGA-BRCA.fec7f250-896a-40c3-a6ed-82607bf7af4d.ascat2.allelic_specific.seg.txt	6e787836ea5a82f666a39f41a1d3ac0e	20970	released
4f3886b3-6bc2-450d-bfb7-6f85f8f7b9a8	TCGA-BRCA.f79ed0dc-7704-4967-b62c-0112de377fc3.ascat2.allelic_specific.seg.txt	c69bf22aa1bb7a1607e62457739e4efd	14562	released
4e73bb5a-7967-4e1f-9c40-3f29ba0b87b3	TCGA-BRCA.cf272587-883b-4844-a81e-46fca956cc66.gene_level_copy_number.tsv	24c6454644450ce1eb107b7e52b9ab15	3482271	released
6f5e9336-3e13-4279-87b9-e3e890ab03c7	TCGA-BRCA.c62fa764-5d48-4bbc-ad18-6e0aff57fa4f.ascat2.allelic_specific.seg.txt	5c23d9cc8596c38d16ab6e944dd4319c	5378	released
912f176a-5d36-46de-b9ac-dbc9005c099a	TCGA-BRCA.cc9ee06d-27bf-4038-bbcd-c95693b96321.ascat2.allelic_specific.seg.txt	8b219094953d5baf1b7d737b86687171	5710	released
053cdfe7-9e67-4868-a6d4-6570737db638	TCGA-BRCA.e1e56aa2-5327-450f-ab74-b1472d75e5df.ascat2.allelic_specific.seg.txt	6acbab609090eac7c32f7d2a57bbc973	6660	released
f655bcc2-f49f-451f-b2b8-8820ca703b43	TCGA-BRCA.c14c922b-4900-455a-8bf9-36021ff843aa.gene_level_copy_number.tsv	f71160f0e65ce1d267ea78ee104fae18	3482725	released
457bf002-cdc1-4bed-85ae-a079a8464625	TCGA-BRCA.6cb7dc53-ea35-431b-9bd9-4f13f5ec40fd.ascat2.allelic_specific.seg.txt	b6fe39b50bfaf1baf94bc601aff531ef	25624	released
8cfe6c64-f1be-45d2-84f6-34432a0d9063	TCGA-BRCA.deedcd96-88fd-445e-bc6c-085c79a431ab.gene_level_copy_number.tsv	14d2dbd3af59936aed26cb6ca252ba52	3482524	released
d4dc9f82-b71b-46ff-92c5-60f9e8a40643	TCGA-BRCA.ee9101bf-b45d-41d3-bc63-16d9ca91e714.ascat2.allelic_specific.seg.txt	badcb95faca6b4454a6075813929161f	6345	released
47c996c3-b19d-4991-a7c4-3b1390695498	TCGA-BRCA.6c8f4fa1-9a13-4038-9ec1-a6b75b369488.ascat2.allelic_specific.seg.txt	b45bf00d43d8bf8d2ec6acc3aa0d3501	11488	released
4ec0ac1b-d215-4d75-ba1e-c5c893dc1c39	TCGA-BRCA.95021181-8971-4d62-acf9-9a7bd1b960f2.gene_level_copy_number.tsv	0629528b534ef7bec08b73824c385cdf	3482800	released
9b0fd920-0b46-4246-a01a-9e9790fdd93b	TCGA-BRCA.61a71ac8-5aad-4b2d-b931-57d347210540.ascat2.allelic_specific.seg.txt	a80b5d4c75a74ab6bc5dc584b5e47a8f	8539	released
c11cdd75-1d0b-4d8f-9634-12b25c4497c4	TCGA-BRCA.5856d23e-c230-4122-abf1-fa304bdceee9.gene_level_copy_number.tsv	40c83a3e24cb7b80f4ef212f4f19ce7a	3482923	released
0ab99b0d-d2e4-4abc-82cc-ddac85f9c9cd	TCGA-BRCA.6e3c544e-9a1d-431d-8775-cbbd41de89c2.ascat2.allelic_specific.seg.txt	6b6f90180ddc2424cc62a5496eeca97e	16221	released
52140526-f428-440a-a621-24c5cd73d33b	TCGA-BRCA.ef16eca9-6bfa-4db1-860a-adccb484d2b3.ascat2.allelic_specific.seg.txt	7b3648b5d244ec6dab68f26a0be66417	7788	released
f58d2170-5e10-4bea-a53c-0b3f4799ac64	TCGA-BRCA.684a637d-c0a0-471a-86d0-1e19aff9f17e.ascat2.allelic_specific.seg.txt	99eba28c4782cb916a62dc07e413d9d1	29523	released
dd85768d-92bf-49e4-8568-0b79b91df06c	TCGA-BRCA.2324a415-fc47-477f-8842-822a48b120a6.ascat2.allelic_specific.seg.txt	c11366e52096f296d21d5a73a49d918d	7972	released
a1ee50a3-0200-455e-8613-04643fd3812b	TCGA-BRCA.c14c922b-4900-455a-8bf9-36021ff843aa.ascat2.allelic_specific.seg.txt	b44d056ba3b31a6f7eaaf1ac9d2c1b9d	14032	released
53c55847-44b1-4848-b5bc-1a0cb68d21bd	TCGA-BRCA.a9358498-02cf-4073-89bd-7c6add6e4120.ascat2.allelic_specific.seg.txt	d53732d40f5ba359c37d6707ccc7b6cc	12182	released
af2054c0-a61f-4080-8bb7-34e3b5c02368	TCGA-BRCA.b4d2c0c0-92c9-407d-af6f-1f951e1096ae.gene_level_copy_number.tsv	16574101443e3d4db49acdc0a59e1395	3482242	released
f2202fff-0727-4fde-8516-fdbdcd100cdc	TCGA-BRCA.c75325af-6b3b-40b9-88a2-79754c120cae.gene_level_copy_number.tsv	bb3235a136e8b86303e295080e9f945e	3482230	released
64491d8b-a7ac-451a-95f5-a9196e1d7248	TCGA-BRCA.cec10976-a9f7-47cf-b7b4-a9e04ef7d6c9.ascat2.allelic_specific.seg.txt	865f619a9b29e686274dd09c5310fa7a	25908	released
eea8ce48-36cf-48fc-9efa-e6825d5f8900	TCGA-BRCA.a60f9ab6-65cb-4ef0-89ae-33db4d5546c4.ascat2.allelic_specific.seg.txt	d71e8766a39342d9c6ebb7305fec8430	20143	released
948c4e99-5e92-4d6a-b72d-b64ddaf68a6c	TCGA-BRCA.c2056ecb-78f2-4bc7-8954-030007e428dc.ascat2.allelic_specific.seg.txt	43c0bddaac628e5864ffd088327df2e3	4375	released
0595cc59-6ee0-4d65-aebe-909a2fbb9a31	TCGA-BRCA.67091f0b-d37a-45b7-9b30-9254fdf898a5.ascat2.allelic_specific.seg.txt	fafe730a22b20740401fbe22588fd923	11170	released
a816fb19-d80c-467d-b35c-8003a4da15fa	TCGA-BRCA.8f111081-c896-403e-b965-65d3e3a9ba62.ascat2.allelic_specific.seg.txt	404ea5f0f81c1a206ede605bf63ae865	21477	released
6e28ff8a-81e1-419b-bc3b-740ba92e9b78	TCGA-BRCA.bb1546a4-5d30-48af-ae20-5955db13fadf.ascat2.allelic_specific.seg.txt	68187b3cbb8db14e003693e868cbc157	11675	released
9b27503c-d089-44f0-b83f-498efd43a64d	TCGA-BRCA.f8597ba1-42d8-4506-a306-3e443b82018d.ascat2.allelic_specific.seg.txt	d470803c852464fef889056057d97bbf	21652	released
566c8a9a-1269-4f27-9889-694fbbed9bcd	TCGA-BRCA.8ca7be4e-bcbe-444f-a2d3-c4ffdcb8ca5e.gene_level_copy_number.tsv	888746710d8693f0af04569df098992c	3482237	released
cbe81873-f1c4-4b16-8fed-ac544681b438	TCGA-BRCA.e8889068-b216-4662-816f-b8e712b61ec7.gene_level_copy_number.tsv	67b31ed7bc031a4580a1d3c1294c5820	3486145	released
2e8c3e73-e4a3-4ceb-bcaf-bc40a7e1f2e6	TCGA-BRCA.2da6a5d4-1759-4d0b-b023-cf9e2dabb8a7.gene_level_copy_number.tsv	54c57288e0ebc73a6d703632c11e6815	3482245	released
e33979eb-3454-408c-958c-f1f1501623e1	TCGA-BRCA.aa0e910d-28fb-41f0-b545-601feb989ee1.ascat2.allelic_specific.seg.txt	cdabd63b6d58864ded9692212cb1c9b5	47283	released
6f9df58d-e5fe-4592-a5db-fd3456a31f97	TCGA-BRCA.b3068552-cd69-4e1f-942d-346a779fefcb.gene_level_copy_number.tsv	c4e6ea81e419b2669b679674c68025de	3482328	released
408653cb-41b0-4436-ac71-85690af9ad7f	TCGA-BRCA.c5bb2a65-d71d-4a5b-bc29-afc97e38b8c1.gene_level_copy_number.tsv	e4ecb6aece45c5709cef5f23591b1d95	3482664	released
3b8b0bf3-41aa-4b1f-a3ea-b19607c42509	TCGA-BRCA.52dbb525-a0ad-4dce-bb51-650f97510c6e.gene_level_copy_number.tsv	6dada2d646209902b468c2d729112f81	3482233	released
a50e86e9-b371-4e01-a382-47f77af12df6	TCGA-BRCA.faaa02ff-b4f1-4f4d-be66-1254bd2c7403.gene_level_copy_number.tsv	113eca71eedb2807c08b3e4f011fc3dd	3482263	released
f44cd689-09c4-4231-84b7-5ec4650e3179	TCGA-BRCA.ce6abca6-47d8-4404-82d3-2209e450c709.ascat2.allelic_specific.seg.txt	d2ed4e9de86075b05faa819fa123986c	10332	released
fe853fc6-76ee-4eb1-8de0-548fe9e88357	TCGA-BRCA.936d1d83-4360-4be3-8de2-8ed7414c01dc.ascat2.allelic_specific.seg.txt	e53762d0699f889e3b91dd249df25969	6244	released
7e113c5d-6a4a-4dac-92aa-a07a73cc2826	TCGA-BRCA.7385c5f6-5fb1-4d45-a17d-93636a161c7c.gene_level_copy_number.tsv	b2248199253a6c2c2facb0356b29b269	3488868	released
e093acc9-f6f7-4d7d-b2d3-37aaacb75527	TCGA-BRCA.b6a8307b-66fe-4aa1-aa5c-9cd0822c6d3f.gene_level_copy_number.tsv	adefb10caaf531b3e136555de14d12bb	3482209	released
0d95e65c-3da2-4d6f-a852-afa3ddd89d01	TCGA-BRCA.68564280-daf0-4bbb-9aa0-79493b39231b.ascat2.allelic_specific.seg.txt	ccb0e97ad42bc13662f02d0f4b46a776	15021	released
9b371f57-5d7e-47ae-a9bb-24db9e862cd2	TCGA-BRCA.b71535be-881b-4ea5-888a-1f2afbdec4d1.gene_level_copy_number.tsv	f159bcb172457b8ad561cae2c0efc236	3486011	released
b6eb4d5b-e93e-46d2-b749-b364ece2f1bf	TCGA-BRCA.dfe66ee6-0535-42b6-b6b1-b961604d8a27.gene_level_copy_number.tsv	62fecc2ff84cc98d075c8551cd2f0c44	3483124	released
dd6d7f55-4eff-4186-bb02-be0ca721ff99	TCGA-BRCA.8069f916-9d52-4a2c-b30d-3f10e520e1e1.gene_level_copy_number.tsv	02736c0a3827fecfeff382c98812dbd8	3482349	released
cefed9a7-7834-49bb-87df-06cee13c8343	TCGA-BRCA.a0230b81-eee6-4c5f-b6de-cb9215dbda5b.gene_level_copy_number.tsv	15789e1573dce88f2c2b42c7797b953f	3487648	released
3ae70c17-3c49-4560-8d17-17b2fb66aadd	TCGA-BRCA.be4a4bb4-c86e-4dce-9c49-9f71eba44d32.ascat2.allelic_specific.seg.txt	16bacaf83320d3bee3e492c1b746e8f4	31495	released
d704ca80-6b36-43fb-a575-7d70e56b4077	TCGA-BRCA.b56e8eb4-5efb-4f29-bee6-da6e61aa44a2.gene_level_copy_number.tsv	651732f849e4446df5cf3c0604b147bb	3482272	released
542ea817-c41c-45d8-b4cd-4f46464f12f8	TCGA-BRCA.8b2ac658-78b4-40dc-8151-fb5296ecc828.ascat2.allelic_specific.seg.txt	a8a3e9780fdeadc3c0b49b9df1cb62f7	10985	released
333e72e0-5d16-49bb-988a-6e4bf4133764	TCGA-BRCA.ad8186c8-9dc3-40dd-92ea-4a952ddbad11.gene_level_copy_number.tsv	fb616240a2e835b3b43ac3be5cd47ca1	3484123	released
b016c7e7-548d-45ff-a52f-4c13129aa443	TCGA-BRCA.01428281-1653-4839-b5cf-167bc62eb147.gene_level_copy_number.tsv	eac7db8ba5ce36330401d4e89bce174b	3483374	released
fb6739bd-a6ef-4620-a6d0-3612d3a4ad18	TCGA-BRCA.260e860c-9034-4c71-bc77-db7f25ae2baf.gene_level_copy_number.tsv	5971f95a22736c83e4a372b03a3a9944	3482149	released
b7ad5c40-3797-4063-89f4-821173288b37	TCGA-BRCA.42eb6aaf-02b1-4f22-b5d2-7c871ca4d516.gene_level_copy_number.tsv	d0909e58942753f285a1ca0060866f4c	3482152	released
6867cd32-cfe6-4fae-a994-28e3491bf0ae	TCGA-BRCA.1d102fff-6466-491d-9727-9f059aad616f.gene_level_copy_number.tsv	80931ddbcfdd5d69e91bed66ca6e4d43	3483836	released
724e3746-8253-4aef-9f07-f820f3f53adb	TCGA-BRCA.3b7dc667-6a9b-46e3-b0db-f11980cac1fe.ascat2.allelic_specific.seg.txt	6408b44c751f460e14289f85be96b112	23867	released
ff417fee-b00f-46ff-a2f1-b392c53ce91f	TCGA-BRCA.0ad8db08-453f-4b99-9bff-4c463648a8f6.ascat2.allelic_specific.seg.txt	1713b7cbaf04d6589f5cfc8275a8e042	8318	released
919e499a-156c-43cc-ba26-c12a310b6723	TCGA-BRCA.f5222559-bf86-457c-af8d-b14e676ae34c.ascat2.allelic_specific.seg.txt	19d8b57d8ec15fa3159e43774a649934	9321	released
07720c9f-61db-46d5-beae-28a240b7a70e	TCGA-BRCA.2036be70-c64b-4ef4-82c6-822c5afae946.ascat2.allelic_specific.seg.txt	bdad02562278c6c973093c5440f47f43	15488	released
cbea83f7-0df0-4712-92af-a423aa113d7f	TCGA-BRCA.5ac03fe2-dfd1-4fad-aad6-bd1b04be6298.gene_level_copy_number.tsv	a5a1ff3b613eae536a027dc2c684034c	3482257	released
d93310fd-206a-4f36-98f8-3458fd5803b6	TCGA-BRCA.ffbdf887-0c9a-40c0-971a-61eb2bb70e2a.ascat2.allelic_specific.seg.txt	85549baf6396e956787829ef057754bd	9389	released
